Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2018-11-17,República,-23.5436,-46.6434,109448,20,40,51,26,36,4,15,20,NORMAL
2018-12-26,República,-23.5436,-46.6434,109247,64,4,44,21,33,43,16,28,REABASTECER
2019-1-4,Luz,-23.5365,-46.6332,125326,23,5,39,34,36,22,31,43,REABASTECER
2018-12-20,República,-23.5436,-46.6434,108914,31,44,19,7,17,19,41,17,NORMAL
2019-5-18,República,-23.5436,-46.6434,110415,65,20,50,43,21,28,2,31,REABASTECER
2019-9-29,República,-23.5436,-46.6434,110574,56,51,7,16,39,26,32,40,NORMAL
2018-1-27,Higienópolis-Mackenzie,-23.5488,-46.6519,91962,86,35,11,43,28,39,30,13,NORMAL
2018-2-22,Ana Rosa,-23.5813,-46.6383,63698,31,65,28,8,43,17,6,23,REABASTECER
2018-7-24,Higienópolis-Mackenzie,-23.5488,-46.6519,92586,43,41,46,29,32,13,37,23,NORMAL
2018-12-26,Higienópolis-Mackenzie,-23.5488,-46.6519,91830,26,65,37,40,18,35,22,40,NORMAL
2019-1-6,Ana Rosa,-23.5813,-46.6383,65310,19,52,33,26,7,37,10,5,NORMAL
2019-1-7,Ana Rosa,-23.5813,-46.6383,66542,12,42,27,24,3,32,8,43,NORMAL
2019-4-16,Ana Rosa,-23.5813,-46.6383,65458,86,42,14,42,6,15,36,5,REABASTECER
2019-11-1,Ana Rosa,-23.5813,-46.6383,66635,51,38,59,34,5,38,29,29,REABASTECER
2019-11-14,Ana Rosa,-23.5813,-46.6383,64439,18,12,13,34,32,43,12,21,NORMAL
2018-1-20,São Joaquim,-23.5618,-46.6389,34241,69,0,49,28,43,26,2,14,REABASTECER
2018-2-13,Faria Lima,-23.5675,-46.6929,52795,42,29,33,14,28,43,39,12,NORMAL
2018-2-15,Faria Lima,-23.5675,-46.6929,54527,20,17,21,8,21,33,32,6,NORMAL
2018-2-25,São Joaquim,-23.5618,-46.6389,36038,77,65,61,13,43,33,43,11,NORMAL
2018-5-17,Faria Lima,-23.5675,-46.6929,54253,71,61,26,18,21,20,7,11,NORMAL
2018-7-6,Faria Lima,-23.5675,-46.6929,52242,40,57,18,28,8,43,33,38,NORMAL
2018-9-7,Faria Lima,-23.5675,-46.6929,53966,51,31,47,21,9,40,33,43,NORMAL
2018-8-8,Faria Lima,-23.5675,-46.6929,54509,73,65,48,29,39,28,27,37,NORMAL
2018-10-19,São Joaquim,-23.5618,-46.6389,36260,74,32,3,32,3,39,25,34,REABASTECER
2018-11-9,Faria Lima,-23.5675,-46.6929,54670,57,63,65,7,23,16,39,18,NORMAL
2019-2-4,Faria Lima,-23.5675,-46.6929,53652,14,13,65,30,20,23,41,25,NORMAL
2019-3-17,Faria Lima,-23.5675,-46.6929,53130,25,19,31,3,21,30,2,35,NORMAL
2019-5-19,São Joaquim,-23.5618,-46.6389,33950,86,37,54,7,43,6,43,33,REABASTECER
2019-6-9,Faria Lima,-23.5675,-46.6929,51948,38,49,28,36,43,26,38,6,REABASTECER
2019-8-4,São Joaquim,-23.5618,-46.6389,34407,46,56,26,25,6,29,26,2,REABASTECER
2019-10-1,Faria Lima,-23.5675,-46.6929,53864,79,65,38,40,11,43,31,15,NORMAL
2018-4-8,Pinheiros,-23.5664,-46703,76175,73,55,47,24,3,20,29,16,REABASTECER
2018-8-3,São Judas,-23.6255,-46.6411,15938,22,19,53,22,17,7,5,32,REABASTECER
2018-8-27,São Judas,-23.6255,-46.6411,16860,25,18,13,39,1,13,33,17,REABASTECER
2018-7-27,Pinheiros,-23.5664,-46703,79713,55,65,53,43,38,6,32,9,REABASTECER
2018-10-15,Pinheiros,-23.5664,-46703,78980,56,10,51,11,43,41,37,10,NORMAL
2018-10-3,Pinheiros,-23.5664,-46703,76950,86,24,4,19,36,37,37,43,REABASTECER
2019-1-18,Pinheiros,-23.5664,-46703,77652,77,38,65,28,14,12,38,37,NORMAL
2019-2-23,São Judas,-23.6255,-46.6411,14649,86,42,60,8,22,26,11,24,NORMAL
2019-7-29,São Judas,-23.6255,-46.6411,15843,10,13,65,21,7,40,41,41,NORMAL
2019-11-16,Brooklin,-23.6263,-46.6878,29799,66,21,60,33,26,32,19,15,NORMAL
2019-12-2,Brooklin,-23.6263,-46.6878,26384,86,56,9,43,40,34,34,43,REABASTECER
2019-11-7,Fradique Coutinho,-23.5661,-46.6841,36121,19,50,15,26,11,43,11,11,NORMAL
2018-4-8,Luz,-23.5365,-46.6332,125179,57,48,52,7,15,30,33,40,NORMAL
2018-5-14,Luz,-23.5365,-46.6332,126322,36,36,60,27,24,22,17,21,NORMAL
2018-11-24,Campo Belo,-23.6188,-46.6823,25528,33,54,52,8,5,37,16,8,NORMAL
2019-6-2,Luz,-23.5365,-46.6332,127494,66,42,29,30,28,29,10,34,NORMAL
2019-8-15,Campo Belo,-23.6188,-46.6823,26364,28,63,65,15,41,37,12,25,NORMAL
2019-8-16,Campo Belo,-23.6188,-46.6823,24871,20,60,61,14,38,36,8,23,NORMAL
2019-9-26,Campo Belo,-23.6188,-46.6823,25708,67,3,59,33,5,31,19,37,NORMAL
2019-8-17,Luz,-23.5365,-46.6332,125201,33,62,48,13,22,39,38,23,NORMAL
2019-9-17,Luz,-23.5365,-46.6332,125476,8,45,20,28,22,36,21,18,REABASTECER
2019-10-16,Luz,-23.5365,-46.6332,124008,56,62,21,19,27,22,41,26,NORMAL
2019-10-25,Luz,-23.5365,-46.6332,127143,55,21,31,39,31,39,7,29,NORMAL
2018-5-22,Ana Rosa,-23.5813,-46.6383,66231,86,26,13,7,33,17,31,8,NORMAL
2018-7-27,Ana Rosa,-23.5813,-46.6383,66455,66,46,16,43,36,39,24,6,REABASTECER
2018-8-28,Ana Rosa,-23.5813,-46.6383,66057,26,55,29,42,5,43,23,6,NORMAL
2019-5-3,Ana Rosa,-23.5813,-46.6383,66882,17,58,15,30,24,9,13,15,NORMAL
2019-5-25,Ana Rosa,-23.5813,-46.6383,67188,67,9,65,38,28,43,6,2,REABASTECER
2019-9-7,Eucaliptos,-23.61,-46.6686,22305,74,53,23,24,36,32,29,38,NORMAL
2019-8-15,Ana Rosa,-23.5813,-46.6383,64342,76,36,27,40,5,10,33,17,REABASTECER
2019-8-20,Ana Rosa,-23.5813,-46.6383,64467,24,3,60,21,29,40,16,43,REABASTECER
2018-5-25,Moema,-23.5489,-46.6388,19480,69,0,7,24,18,26,7,24,NORMAL
2018-5-23,São Joaquim,-23.5618,-46.6389,36586,73,30,6,28,30,36,43,11,REABASTECER
2018-6-2,São Joaquim,-23.5618,-46.6389,34577,67,32,5,13,37,11,6,18,NORMAL
2018-10-12,São Joaquim,-23.5618,-46.6389,34744,63,7,57,14,32,16,16,20,REABASTECER
2019-11-23,Hospital São Paulo,-23.5984,-46.6455,26030,27,54,41,20,41,8,9,38,NORMAL
2018-1-6,Paraíso,-23.57677,-46.63933,73062,31,35,26,20,18,35,30,23,NORMAL
2019-2-15,São Joaquim,-23.5618,-46.6389,36244,52,19,65,19,35,21,5,14,REABASTECER
2018-1-20,Paraíso,-23.57677,-46.63933,72563,76,36,60,12,43,40,17,12,NORMAL
2018-2-17,Paraíso,-23.57677,-46.63933,73154,66,56,6,13,23,17,32,43,REABASTECER
2019-5-26,São Joaquim,-23.5618,-46.6389,36116,22,65,4,21,23,32,8,5,REABASTECER
2018-10-12,Paraíso,-23.57677,-46.63933,73683,71,62,33,25,15,23,34,32,NORMAL
2019-1-5,Paraíso,-23.57677,-46.63933,74038,36,19,40,9,30,27,18,32,NORMAL
2018-10-8,São Judas,-23.6255,-46.6411,16580,79,4,59,37,24,6,8,18,NORMAL
2018-10-23,São Judas,-23.6255,-46.6411,16356,4,45,18,24,8,37,34,43,NORMAL
2019-10-10,Paraíso,-23.57677,-46.63933,71428,75,9,37,7,36,7,43,43,NORMAL
2018-11-15,São Judas,-23.6255,-46.6411,14024,66,51,65,43,43,24,38,40,NORMAL
2018-11-18,São Judas,-23.6255,-46.6411,17295,38,35,49,31,26,14,25,29,NORMAL
2018-12-10,São Judas,-23.6255,-46.6411,15180,86,19,27,36,25,39,15,21,NORMAL
2018-12-30,São Judas,-23.6255,-46.6411,16753,79,30,15,22,26,29,20,23,NORMAL
2019-1-16,São Judas,-23.6255,-46.6411,16713,13,7,32,10,43,17,37,41,REABASTECER
2018-1-30,Brigadeiro,-23.5683,-46.6482,46050,68,19,53,34,14,31,11,18,NORMAL
2019-5-1,São Judas,-23.6255,-46.6411,16464,39,18,40,38,32,13,35,20,NORMAL
2019-5-6,São Judas,-23.6255,-46.6411,16378,74,38,11,22,8,39,17,43,NORMAL
2019-11-28,São Judas,-23.6255,-46.6411,14703,48,8,12,10,43,22,36,30,REABASTECER
2018-12-15,Brigadeiro,-23.5683,-46.6482,48438,32,29,8,28,22,38,15,9,NORMAL
2019-1-30,Brigadeiro,-23.5683,-46.6482,47994,22,31,15,18,28,17,17,1,REABASTECER
2018-3-17,Vila Mariana,-23.5895,-46.6346,24270,50,60,61,28,14,14,9,39,NORMAL
2018-4-20,Vila Mariana,-23.5895,-46.6346,22921,73,39,25,8,15,43,16,32,NORMAL
2018-6-5,Vila Mariana,-23.5895,-46.6346,24186,86,28,56,15,16,21,3,9,NORMAL
2018-9-20,Vila Mariana,-23.5895,-46.6346,22895,86,45,65,27,10,30,11,24,NORMAL
2018-9-26,Vila Mariana,-23.5895,-46.6346,21205,20,11,24,4,30,15,28,4,REABASTECER
2018-10-6,Vila Mariana,-23.5895,-46.6346,22672,86,16,21,11,31,25,32,7,NORMAL
2018-10-20,Vila Mariana,-23.5895,-46.6346,21161,23,6,65,17,19,27,21,34,REABASTECER
2019-11-20,Brigadeiro,-23.5683,-46.6482,49474,49,28,15,40,22,4,36,31,REABASTECER
2018-12-9,Vila Mariana,-23.5895,-46.6346,22896,86,26,37,14,37,10,32,17,NORMAL
2018-4-26,Trianon-Masp,-23.5634,-46.6544,42098,77,65,46,37,29,12,9,37,NORMAL
2019-9-29,São Judas,-23.6255,-46.6411,17147,21,32,22,8,17,10,12,16,NORMAL
2018-3-5,Butantã,-23.5844,-46.7252,65757,58,22,17,35,21,20,37,43,NORMAL
2019-11-16,São Judas,-23.6255,-46.6411,14196,76,15,28,43,2,12,40,34,REABASTECER
2018-3-26,Fradique Coutinho,-23.5661,-46.6841,33447,37,60,65,17,37,9,41,6,REABASTECER
2018-2-27,Vila Mariana,-23.5895,-46.6346,21911,63,51,6,8,43,43,43,25,REABASTECER
2018-5-11,Fradique Coutinho,-23.5661,-46.6841,34689,16,21,65,43,19,15,26,36,NORMAL
2018-9-30,Butantã,-23.5844,-46.7252,64109,4,30,47,16,5,43,38,38,REABASTECER
2018-10-3,Butantã,-23.5844,-46.7252,66057,61,14,22,9,38,38,27,30,NORMAL
2018-7-12,Vila Mariana,-23.5895,-46.6346,22988,76,58,56,17,20,25,35,26,NORMAL
2018-11-20,Fradique Coutinho,-23.5661,-46.6841,36080,18,5,9,21,30,6,17,11,NORMAL
2019-3-1,Butantã,-23.5844,-46.7252,65310,4,28,50,40,31,7,25,41,REABASTECER
2018-12-15,Fradique Coutinho,-23.5661,-46.6841,34999,11,25,25,36,26,41,40,35,NORMAL
2019-3-26,Butantã,-23.5844,-46.7252,67194,43,15,65,5,12,23,10,27,NORMAL
2019-5-19,Fradique Coutinho,-23.5661,-46.6841,36240,20,54,44,13,24,23,23,36,NORMAL
2019-9-28,Fradique Coutinho,-23.5661,-46.6841,36518,65,65,30,16,25,40,32,26,NORMAL
2019-9-18,Vila Mariana,-23.5895,-46.6346,24001,55,17,8,7,22,12,20,11,REABASTECER
2019-12-5,Fradique Coutinho,-23.5661,-46.6841,33049,86,7,25,20,34,43,30,23,NORMAL
2018-4-10,Fradique Coutinho,-23.5661,-46.6841,36102,57,26,33,22,26,43,36,38,NORMAL
2018-1-8,Brooklin,-23.6263,-46.6878,26716,21,19,4,11,21,16,17,17,REABASTECER
2018-9-19,Fradique Coutinho,-23.5661,-46.6841,34508,86,27,55,43,24,23,37,33,NORMAL
2019-6-27,Brooklin,-23.6263,-46.6878,26069,46,55,61,40,32,7,20,13,NORMAL
2019-8-26,Luz,-23.5365,-46.6332,126080,40,19,43,24,27,3,3,28,REABASTECER
2018-2-4,Luz,-23.5365,-46.6332,126431,5,55,37,43,29,28,33,30,REABASTECER
2019-10-28,Brooklin,-23.6263,-46.6878,26967,71,10,58,32,10,41,39,39,NORMAL
2018-5-30,Luz,-23.5365,-46.6332,125846,69,22,12,14,34,11,7,37,NORMAL
2018-4-24,Ana Rosa,-23.5813,-46.6383,63951,23,10,21,10,29,30,18,27,NORMAL
2018-11-17,Luz,-23.5365,-46.6332,126369,66,51,52,9,9,11,36,36,NORMAL
2018-11-18,Luz,-23.5365,-46.6332,125218,53,46,43,7,3,9,31,30,REABASTECER
2019-1-2,Luz,-23.5365,-46.6332,126689,46,13,49,37,43,31,35,10,NORMAL
2018-10-4,Ana Rosa,-23.5813,-46.6383,66697,34,38,13,31,24,43,16,32,NORMAL
2019-4-14,Luz,-23.5365,-46.6332,126260,20,55,10,9,40,6,31,22,REABASTECER
2019-5-22,Luz,-23.5365,-46.6332,127254,79,45,32,12,27,19,11,31,NORMAL
2019-4-3,Campo Belo,-23.6188,-46.6823,25205,6,9,61,43,36,29,18,16,NORMAL
2019-7-12,Campo Belo,-23.6188,-46.6823,26315,86,65,23,32,34,36,13,26,NORMAL
2019-12-23,Luz,-23.5365,-46.6332,124718,26,41,23,23,16,23,31,12,NORMAL
2018-4-24,Eucaliptos,-23.61,-46.6686,21986,31,48,36,24,17,5,15,15,REABASTECER
2018-5-11,São Joaquim,-23.5618,-46.6389,36517,29,37,29,17,43,33,2,7,REABASTECER
2018-7-21,Eucaliptos,-23.61,-46.6686,24225,86,40,13,13,43,27,14,20,NORMAL
2019-5-18,Ana Rosa,-23.5813,-46.6383,67203,48,46,41,24,12,20,34,37,NORMAL
2019-1-3,Eucaliptos,-23.61,-46.6686,23909,26,56,10,41,7,25,28,32,NORMAL
2019-1-29,Eucaliptos,-23.61,-46.6686,22814,38,14,30,43,32,29,15,15,NORMAL
2019-7-3,Ana Rosa,-23.5813,-46.6383,67163,52,65,51,2,37,19,25,30,REABASTECER
2019-4-9,São Joaquim,-23.5618,-46.6389,33730,28,21,65,30,23,38,26,13,NORMAL
2019-6-11,Eucaliptos,-23.61,-46.6686,25325,34,16,32,43,14,30,38,28,NORMAL
2019-7-24,São Joaquim,-23.5618,-46.6389,35114,57,51,35,11,1,19,23,43,NORMAL
2019-11-25,São Joaquim,-23.5618,-46.6389,34891,38,26,9,11,27,34,36,7,REABASTECER
2018-1-8,São Judas,-23.6255,-46.6411,16880,30,24,21,24,19,16,13,13,NORMAL
2018-3-9,Moema,-23.5489,-46.6388,20624,22,53,32,13,29,24,17,26,NORMAL
2018-5-17,São Judas,-23.6255,-46.6411,17092,86,29,65,11,18,11,31,26,NORMAL
2018-7-25,Moema,-23.5489,-46.6388,19525,63,53,8,21,23,37,16,37,NORMAL
2018-12-13,São Joaquim,-23.5618,-46.6389,34642,51,24,35,43,33,41,22,37,NORMAL
2019-3-7,São Joaquim,-23.5618,-46.6389,34316,86,13,35,43,33,37,32,16,NORMAL
2019-7-27,São Joaquim,-23.5618,-46.6389,33436,26,33,13,38,36,7,11,33,NORMAL
2019-8-20,São Joaquim,-23.5618,-46.6389,35815,70,21,36,13,29,23,10,29,NORMAL
2019-2-26,São Judas,-23.6255,-46.6411,15535,57,25,37,40,12,18,43,13,NORMAL
2018-1-12,Paraíso,-23.57677,-46.63933,73336,62,5,49,40,39,16,5,40,REABASTECER
2019-4-30,São Judas,-23.6255,-46.6411,17102,51,26,45,43,38,17,38,26,NORMAL
2018-1-28,Sé,-23.55,-46.6333,193648,67,45,65,40,13,3,28,18,NORMAL
2018-3-5,Sé,-23.55,-46.6333,192154,43,65,16,14,15,31,9,43,NORMAL
2019-7-22,Eucaliptos,-23.61,-46.6686,21953,74,65,1,41,31,22,40,43,NORMAL
2018-7-1,Sé,-23.55,-46.6333,193601,67,56,39,43,25,36,34,18,NORMAL
2018-11-17,Moema,-23.5489,-46.6388,19560,73,27,55,14,10,37,9,35,NORMAL
2018-11-10,Sé,-23.55,-46.6333,194149,19,28,59,23,43,33,14,38,NORMAL
2019-9-23,Hospital São Paulo,-23.5984,-46.6455,24743,41,45,45,32,15,30,39,33,NORMAL
2018-11-19,Sé,-23.55,-46.6333,192814,21,46,65,34,12,4,19,8,REABASTECER
2018-6-21,Moema,-23.5489,-46.6388,20399,54,34,28,36,39,43,31,43,NORMAL
2018-4-8,Paraíso,-23.57677,-46.63933,73808,86,65,42,5,22,26,34,43,NORMAL
2019-6-12,Sé,-23.55,-46.6333,192255,66,8,10,12,33,16,34,33,NORMAL
2019-10-1,Sé,-23.55,-46.6333,192219,14,48,36,16,37,43,6,17,REABASTECER
2018-9-30,Paraíso,-23.57677,-46.63933,74002,21,63,41,28,20,13,43,30,NORMAL
2018-1-24,Paraíso,-23.57677,-46.63933,70450,38,10,37,36,29,29,2,40,REABASTECER
2018-5-9,Paraíso,-23.57677,-46.63933,73420,39,14,19,37,21,15,5,38,REABASTECER
2018-6-17,Brás,-23.5451,-46.6162,73773,27,57,44,27,2,6,43,10,NORMAL
2019-4-15,Paraíso,-23.57677,-46.63933,73725,33,26,19,39,41,38,3,26,NORMAL
2018-9-21,Paraíso,-23.57677,-46.63933,70384,32,57,31,14,16,36,43,26,NORMAL
2019-7-26,Paraíso,-23.57677,-46.63933,73646,73,57,37,36,23,43,11,31,NORMAL
2018-11-24,Brás,-23.5451,-46.6162,72604,17,30,56,11,30,31,19,24,NORMAL
2019-2-2,Brás,-23.5451,-46.6162,72603,26,65,47,11,14,19,34,11,NORMAL
2018-6-2,Brigadeiro,-23.5683,-46.6482,47913,65,15,31,35,6,9,40,43,NORMAL
2018-2-8,Brigadeiro,-23.5683,-46.6482,49798,74,46,5,22,27,43,18,31,REABASTECER
2018-2-26,Brigadeiro,-23.5683,-46.6482,47300,64,65,12,13,5,37,30,5,REABASTECER
2018-4-4,Brigadeiro,-23.5683,-46.6482,49569,48,27,56,29,11,29,10,22,NORMAL
2019-1-9,Brigadeiro,-23.5683,-46.6482,49796,57,13,45,41,21,27,11,43,NORMAL
2018-5-2,Brigadeiro,-23.5683,-46.6482,46241,30,3,38,33,11,4,25,41,REABASTECER
2018-8-12,Brigadeiro,-23.5683,-46.6482,47998,86,40,65,24,15,24,10,8,NORMAL
2018-8-26,Barra Funda,-23.5542,-46.6707,147715,10,31,1,28,21,25,38,37,REABASTECER
2019-7-15,Brigadeiro,-23.5683,-46.6482,48971,61,36,34,28,37,5,43,24,REABASTECER
2018-11-17,Barra Funda,-23.5542,-46.6707,147683,14,55,4,38,10,9,15,4,REABASTECER
2018-1-1,Trianon-Masp,-23.5634,-46.6544,42770,86,65,65,43,43,43,43,43,NORMAL
2018-1-9,Trianon-Masp,-23.5634,-46.6544,45342,10,15,65,15,12,24,6,10,NORMAL
2018-2-6,Trianon-Masp,-23.5634,-46.6544,44751,5,40,20,20,37,25,14,28,REABASTECER
2018-2-10,Trianon-Masp,-23.5634,-46.6544,44101,54,15,56,12,22,4,41,12,REABASTECER
2018-3-27,Trianon-Masp,-23.5634,-46.6544,44470,28,25,61,6,12,39,38,23,REABASTECER
2018-5-4,Trianon-Masp,-23.5634,-46.6544,43590,86,21,58,19,35,37,24,4,NORMAL
2019-8-3,Tatuapé,-23.5402,-46.5765,68159,18,61,41,14,29,34,20,13,NORMAL
2018-4-20,Consolação,-23.5581,-46.6606,114536,40,30,41,3,31,43,19,15,REABASTECER
2019-12-22,Tatuapé,-23.5402,-46.5765,70910,79,9,27,20,25,10,10,25,REABASTECER
2018-7-22,Consolação,-23.5581,-46.6606,112958,76,37,28,16,17,27,43,43,NORMAL
2018-2-21,República,-23.5436,-46.6434,110691,51,65,65,15,9,15,10,12,NORMAL
2018-3-21,República,-23.5436,-46.6434,108468,86,65,59,7,13,43,26,20,NORMAL
2018-8-14,República,-23.5436,-46.6434,109897,43,36,52,16,43,9,27,18,NORMAL
2018-10-1,República,-23.5436,-46.6434,111026,29,65,65,34,43,22,23,24,NORMAL
2019-2-4,República,-23.5436,-46.6434,109084,41,52,65,29,8,10,4,7,REABASTECER
2019-12-8,Consolação,-23.5581,-46.6606,111631,68,45,36,30,43,19,26,10,NORMAL
2019-7-2,República,-23.5436,-46.6434,109134,50,25,65,28,23,35,41,23,NORMAL
2019-7-12,República,-23.5436,-46.6434,107914,37,25,65,39,22,43,41,25,NORMAL
2019-7-23,Consolação,-23.5581,-46.6606,112132,9,29,39,9,37,7,15,15,REABASTECER
2019-8-7,Consolação,-23.5581,-46.6606,113490,34,8,13,8,21,16,43,38,NORMAL
2019-9-10,Consolação,-23.5581,-46.6606,112155,79,57,50,29,9,21,28,37,NORMAL
2019-12-10,Consolação,-23.5581,-46.6606,112424,45,37,17,24,37,16,15,5,REABASTECER
2019-12-17,Consolação,-23.5581,-46.6606,113900,72,47,39,9,11,34,27,26,NORMAL
2018-1-18,Consolação,-23.5581,-46.6606,113155,3,10,65,28,13,39,8,21,REABASTECER
2018-6-4,República,-23.5436,-46.6434,109021,59,41,15,35,34,18,16,31,NORMAL
2018-6-7,Consolação,-23.5581,-46.6606,114734,9,65,25,3,31,3,6,40,NORMAL
2018-10-5,Consolação,-23.5581,-46.6606,114006,75,59,46,6,38,23,11,43,NORMAL
2019-3-26,República,-23.5436,-46.6434,110650,63,47,24,7,12,7,13,19,NORMAL
2019-2-1,Consolação,-23.5581,-46.6606,112556,67,11,8,26,33,39,18,12,NORMAL
2019-9-9,República,-23.5436,-46.6434,108893,69,34,4,43,39,22,25,39,NORMAL
2019-10-29,Consolação,-23.5581,-46.6606,112800,12,16,34,11,26,27,43,35,REABASTECER
2018-5-12,Tamanduateí,-23.5929,-46.5897,51361,53,28,40,9,29,25,8,35,NORMAL
2019-11-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90509,41,63,12,43,30,31,14,32,NORMAL
2019-8-30,Tamanduateí,-23.5929,-46.5897,50487,22,59,43,27,28,14,30,43,NORMAL
2019-9-29,Tamanduateí,-23.5929,-46.5897,51751,78,33,40,31,28,15,3,3,NORMAL
2018-1-3,Sé,-23.55,-46.6333,192974,66,58,55,32,36,38,36,35,NORMAL
2018-8-6,Faria Lima,-23.5675,-46.6929,54171,10,10,65,37,5,37,32,4,NORMAL
2018-8-11,Faria Lima,-23.5675,-46.6929,51583,44,45,31,21,25,16,11,28,NORMAL
2018-8-29,Faria Lima,-23.5675,-46.6929,53971,48,12,35,42,38,32,25,37,NORMAL
2018-9-8,Faria Lima,-23.5675,-46.6929,54514,39,27,39,19,5,35,28,38,NORMAL
2018-10-9,Faria Lima,-23.5675,-46.6929,52119,86,49,19,8,16,20,27,38,NORMAL
2019-7-24,Faria Lima,-23.5675,-46.6929,54966,35,65,17,43,17,21,35,34,NORMAL
2019-5-16,Sé,-23.55,-46.6333,193560,62,38,4,7,21,16,10,12,NORMAL
2019-8-7,Sé,-23.55,-46.6333,193673,45,12,17,43,31,5,14,25,REABASTECER
2018-2-27,Pinheiros,-23.5664,-46703,76636,39,51,7,43,35,7,19,8,NORMAL
2018-1-8,Brás,-23.5451,-46.6162,73022,14,27,10,23,16,15,11,16,NORMAL
2019-7-20,Sé,-23.55,-46.6333,193557,30,51,58,15,14,17,5,11,REABASTECER
2019-4-5,Brigadeiro,-23.5683,-46.6482,46965,77,51,27,30,20,18,10,8,NORMAL
2018-9-3,Fradique Coutinho,-23.5661,-46.6841,35450,71,56,34,5,43,23,22,3,NORMAL
2018-9-24,Luz,-23.5365,-46.6332,127208,66,16,16,15,7,37,41,39,NORMAL
2019-2-28,Fradique Coutinho,-23.5661,-46.6841,36078,48,55,41,26,40,26,7,40,NORMAL
2018-11-9,Brooklin,-23.6263,-46.6878,26328,54,34,23,20,24,26,43,43,NORMAL
2019-6-15,Luz,-23.5365,-46.6332,125424,33,21,5,37,13,25,43,30,REABASTECER
2018-3-6,Campo Belo,-23.6188,-46.6823,25314,41,26,29,16,6,21,26,11,NORMAL
2018-7-6,Ana Rosa,-23.5813,-46.6383,67325,8,45,42,7,33,21,29,43,NORMAL
2018-12-5,Luz,-23.5365,-46.6332,124714,54,65,57,36,32,37,9,38,NORMAL
2018-8-25,Campo Belo,-23.6188,-46.6823,25430,20,17,8,34,23,17,34,25,REABASTECER
2018-9-1,Campo Belo,-23.6188,-46.6823,23532,51,56,38,15,1,42,9,43,REABASTECER
2019-6-9,Luz,-23.5365,-46.6332,124585,86,57,49,14,43,5,28,8,NORMAL
2019-10-14,Luz,-23.5365,-46.6332,125302,75,6,37,23,37,31,5,34,NORMAL
2018-5-26,Eucaliptos,-23.61,-46.6686,25327,64,39,5,20,6,32,22,10,REABASTECER
2018-7-7,São Joaquim,-23.5618,-46.6389,34379,79,57,45,37,32,22,43,21,NORMAL
2018-9-24,São Joaquim,-23.5618,-46.6389,32808,73,54,41,9,30,6,2,9,REABASTECER
2018-11-16,Eucaliptos,-23.61,-46.6686,23168,62,22,65,25,43,40,43,14,NORMAL
2019-4-30,Ana Rosa,-23.5813,-46.6383,67075,41,13,35,38,38,17,25,29,NORMAL
2019-5-1,Ana Rosa,-23.5813,-46.6383,67472,33,9,31,32,33,11,21,23,NORMAL
2019-9-14,Ana Rosa,-23.5813,-46.6383,63766,59,65,12,9,18,20,7,24,NORMAL
2019-6-16,Eucaliptos,-23.61,-46.6686,25088,68,48,57,27,38,14,17,10,NORMAL
2019-5-21,São Joaquim,-23.5618,-46.6389,34193,70,29,43,43,37,41,32,25,NORMAL
2019-7-21,Eucaliptos,-23.61,-46.6686,21845,86,5,10,43,34,26,43,1,NORMAL
2018-2-11,São Joaquim,-23.5618,-46.6389,36415,32,21,30,43,7,43,13,23,NORMAL
2019-11-8,São Joaquim,-23.5618,-46.6389,34540,19,56,61,23,43,13,29,31,NORMAL
2018-2-9,São Judas,-23.6255,-46.6411,14022,73,49,65,18,17,9,7,3,REABASTECER
2018-6-12,Moema,-23.5489,-46.6388,17650,57,21,22,20,33,21,22,43,NORMAL
2018-5-1,São Judas,-23.6255,-46.6411,14053,58,14,42,13,33,22,1,7,NORMAL
2018-11-22,Moema,-23.5489,-46.6388,19661,22,63,7,40,33,16,31,9,NORMAL
2019-6-11,São Joaquim,-23.5618,-46.6389,36217,40,43,29,11,43,19,32,30,NORMAL
2019-1-6,São Judas,-23.6255,-46.6411,16052,25,62,40,40,43,7,38,40,NORMAL
2019-8-29,São Joaquim,-23.5618,-46.6389,35392,70,38,45,23,37,43,17,26,NORMAL
2019-9-9,São Joaquim,-23.5618,-46.6389,34927,65,37,39,36,27,14,16,30,NORMAL
2019-10-7,São Joaquim,-23.5618,-46.6389,32912,52,65,34,27,43,23,32,43,NORMAL
2019-6-7,São Judas,-23.6255,-46.6411,14815,86,51,12,9,8,27,29,43,NORMAL
2018-1-9,São Judas,-23.6255,-46.6411,14537,21,18,11,22,15,12,10,9,NORMAL
2018-2-17,São Judas,-23.6255,-46.6411,14450,78,65,15,9,25,26,19,6,REABASTECER
2019-11-1,São Judas,-23.6255,-46.6411,17027,51,37,57,39,10,12,13,10,NORMAL
2018-6-12,São Judas,-23.6255,-46.6411,14948,3,7,12,13,43,32,27,13,NORMAL
2018-8-27,São Judas,-23.6255,-46.6411,16860,25,18,13,39,1,13,33,17,REABASTECER
2018-4-12,Vila Mariana,-23.5895,-46.6346,21735,65,26,19,43,38,16,8,22,NORMAL
2018-11-25,São Judas,-23.6255,-46.6411,16560,54,55,65,13,35,38,38,43,NORMAL
